Year,Area,Item,Value
2013,India,Potassium sulphate (sulphate of potash) (SOP),5028.58
2014,India,Potassium sulphate (sulphate of potash) (SOP),8282.28
2015,India,Potassium sulphate (sulphate of potash) (SOP),9345.49
2016,India,Potassium sulphate (sulphate of potash) (SOP),14059.91
2017,India,Potassium sulphate (sulphate of potash) (SOP),11562.31
2002,India,Sodium nitrate,17.92
2003,India,Sodium nitrate,13.71
2004,India,Sodium nitrate,37.11
2005,India,Sodium nitrate,23.55
2006,India,Sodium nitrate,29.84
2007,India,Sodium nitrate,61.96
2008,India,Sodium nitrate,181.15
2009,India,Sodium nitrate,112.79
2010,India,Sodium nitrate,67.66
2011,India,Sodium nitrate,93.22
2012,India,Sodium nitrate,37.79
2013,India,Sodium nitrate,78.64
2014,India,Sodium nitrate,69.95
2015,India,Sodium nitrate,30.86
2016,India,Sodium nitrate,78.03
2017,India,Sodium nitrate,41.06
2002,India,Superphosphates above 35%,15.52
2003,India,Superphosphates above 35%,245.65
2004,India,Superphosphates above 35%,69.85
2005,India,Superphosphates above 35%,89.13
2006,India,Superphosphates above 35%,1125.92
2007,India,Superphosphates above 35%,1026.78
2008,India,Superphosphates above 35%,5401.49
2009,India,Superphosphates above 35%,508.42
2010,India,Superphosphates above 35%,65.26
2011,India,Superphosphates above 35%,177.18
2012,India,Superphosphates above 35%,327.44
2013,India,Superphosphates above 35%,176.05
2014,India,Superphosphates above 35%,421.73
2015,India,Superphosphates above 35%,1594.21
2016,India,Superphosphates above 35%,882.88
2017,India,Superphosphates above 35%,270.54
2017,India,"Superphosphates, other",691.94
2002,India,Urea,36.88
2003,India,Urea,1413.85
2004,India,Urea,659.49
2005,India,Urea,1231.78
2006,India,Urea,174.82
2007,India,Urea,166.63
2008,India,Urea,205.91
2009,India,Urea,8882.08
2010,India,Urea,4588.23
2011,India,Urea,8330.63
2012,India,Urea,20323.36
2013,India,Urea,3063.74
2014,India,Urea,544.6
2015,India,Urea,78.22
2016,India,Urea,299.02
2017,India,Urea,18301.89
2002,India,Urea and ammonium nitrate solutions (UAN),11.62
2003,India,Urea and ammonium nitrate solutions (UAN),54.57
2004,India,Urea and ammonium nitrate solutions (UAN),169.37
2005,India,Urea and ammonium nitrate solutions (UAN),1.67
2006,India,Urea and ammonium nitrate solutions (UAN),18.16
2007,India,Urea and ammonium nitrate solutions (UAN),0.19
2011,India,Urea and ammonium nitrate solutions (UAN),0.03
2013,India,Urea and ammonium nitrate solutions (UAN),2.39
2015,India,Urea and ammonium nitrate solutions (UAN),0.0
2017,India,Urea and ammonium nitrate solutions (UAN),810.1
2002,Indonesia,"Ammonia, anhydrous",119088.86
2003,Indonesia,"Ammonia, anhydrous",203248.83
2004,Indonesia,"Ammonia, anhydrous",185225.97
2005,Indonesia,"Ammonia, anhydrous",330218.52
2006,Indonesia,"Ammonia, anhydrous",378534.34
2007,Indonesia,"Ammonia, anhydrous",302781.13
2008,Indonesia,"Ammonia, anhydrous",528662.71
2009,Indonesia,"Ammonia, anhydrous",274489.31
2010,Indonesia,"Ammonia, anhydrous",373256.87
2011,Indonesia,"Ammonia, anhydrous",481616.55
2012,Indonesia,"Ammonia, anhydrous",476600.12
2013,Indonesia,"Ammonia, anhydrous",360719.43
2014,Indonesia,"Ammonia, anhydrous",345023.39
2015,Indonesia,"Ammonia, anhydrous",434064.36
2016,Indonesia,"Ammonia, anhydrous",330673.04
2017,Indonesia,"Ammonia, anhydrous",301097.98
2002,Indonesia,Ammonium nitrate (AN),563.25
2008,Indonesia,Ammonium nitrate (AN),1800.0
2011,Indonesia,Ammonium nitrate (AN),1435.0
2012,Indonesia,Ammonium nitrate (AN),2218.65
2013,Indonesia,Ammonium nitrate (AN),41430.04
2014,Indonesia,Ammonium nitrate (AN),36649.12
2015,Indonesia,Ammonium nitrate (AN),30116.78
2016,Indonesia,Ammonium nitrate (AN),23849.08
2017,Indonesia,Ammonium nitrate (AN),26547.67
2003,Indonesia,Ammonium sulphate,0.16
2005,Indonesia,Ammonium sulphate,83.2
2006,Indonesia,Ammonium sulphate,161.43
2007,Indonesia,Ammonium sulphate,25.62
2008,Indonesia,Ammonium sulphate,739.78
2009,Indonesia,Ammonium sulphate,584.58
2010,Indonesia,Ammonium sulphate,1622.6
2011,Indonesia,Ammonium sulphate,2901.16
2012,Indonesia,Ammonium sulphate,3320.54
2013,Indonesia,Ammonium sulphate,2665.28
2014,Indonesia,Ammonium sulphate,2508.74
2015,Indonesia,Ammonium sulphate,3260.43
2016,Indonesia,Ammonium sulphate,1514.24
2017,Indonesia,Ammonium sulphate,1063.15
2003,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,513.32
2008,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3.93
2010,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,14.92
2013,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.01
2017,Indonesia,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.04
2002,Indonesia,Fertilizers n.e.c.,4406.31
2003,Indonesia,Fertilizers n.e.c.,2726.8
2004,Indonesia,Fertilizers n.e.c.,32.32
2005,Indonesia,Fertilizers n.e.c.,53.92
2006,Indonesia,Fertilizers n.e.c.,1431.04
2007,Indonesia,Fertilizers n.e.c.,316.63
2008,Indonesia,Fertilizers n.e.c.,77.83
2009,Indonesia,Fertilizers n.e.c.,2925.23
2010,Indonesia,Fertilizers n.e.c.,70.39
2011,Indonesia,Fertilizers n.e.c.,526.14
2012,Indonesia,Fertilizers n.e.c.,8496.63
2013,Indonesia,Fertilizers n.e.c.,26244.2
2014,Indonesia,Fertilizers n.e.c.,23232.96
2015,Indonesia,Fertilizers n.e.c.,4753.85
2016,Indonesia,Fertilizers n.e.c.,18023.28
2017,Indonesia,Fertilizers n.e.c.,24096.39
2004,Indonesia,Monoammonium phosphate (MAP),24.88
2005,Indonesia,Monoammonium phosphate (MAP),7.26
2006,Indonesia,Monoammonium phosphate (MAP),14.52
2010,Indonesia,Monoammonium phosphate (MAP),890.33
2014,Indonesia,Monoammonium phosphate (MAP),44.75
2015,Indonesia,Monoammonium phosphate (MAP),173.69
2002,Indonesia,NPK fertilizers,38.27
2003,Indonesia,NPK fertilizers,3.23
2004,Indonesia,NPK fertilizers,9.93
2005,Indonesia,NPK fertilizers,162.82
2006,Indonesia,NPK fertilizers,1.7
2007,Indonesia,NPK fertilizers,220.7
2008,Indonesia,NPK fertilizers,2277.92
2009,Indonesia,NPK fertilizers,23050.91
2010,Indonesia,NPK fertilizers,26742.54
2011,Indonesia,NPK fertilizers,38689.44
2012,Indonesia,NPK fertilizers,25544.07
2013,Indonesia,NPK fertilizers,26958.14
2014,Indonesia,NPK fertilizers,21621.66
2015,Indonesia,NPK fertilizers,10982.73
2016,Indonesia,NPK fertilizers,4247.14
2017,Indonesia,NPK fertilizers,2795.54
2002,Indonesia,"Other nitrogenous fertilizers, n.e.c.",47.76
2003,Indonesia,"Other nitrogenous fertilizers, n.e.c.",284.5
2004,Indonesia,"Other nitrogenous fertilizers, n.e.c.",192.54
2005,Indonesia,"Other nitrogenous fertilizers, n.e.c.",369.97
2006,Indonesia,"Other nitrogenous fertilizers, n.e.c.",265.18
2007,Indonesia,"Other nitrogenous fertilizers, n.e.c.",388.92
2008,Indonesia,"Other nitrogenous fertilizers, n.e.c.",68.57
2009,Indonesia,"Other nitrogenous fertilizers, n.e.c.",75.02
2010,Indonesia,"Other nitrogenous fertilizers, n.e.c.",95.16
2011,Indonesia,"Other nitrogenous fertilizers, n.e.c.",79.28
2012,Indonesia,"Other nitrogenous fertilizers, n.e.c.",15.0
2013,Indonesia,"Other nitrogenous fertilizers, n.e.c.",7.96
2014,Indonesia,"Other nitrogenous fertilizers, n.e.c.",127.63
2015,Indonesia,"Other nitrogenous fertilizers, n.e.c.",145.4
2016,Indonesia,"Other nitrogenous fertilizers, n.e.c.",322.59
2017,Indonesia,"Other nitrogenous fertilizers, n.e.c.",349.58
2002,Indonesia,Other NP compounds,2.29
2003,Indonesia,Other NP compounds,58.46
2004,Indonesia,Other NP compounds,89.91
2005,Indonesia,Other NP compounds,207.16
2006,Indonesia,Other NP compounds,141.39
2007,Indonesia,Other NP compounds,150.89
2008,Indonesia,Other NP compounds,369.04
2009,Indonesia,Other NP compounds,326.65
2010,Indonesia,Other NP compounds,45645.95
2011,Indonesia,Other NP compounds,11517.96
2012,Indonesia,Other NP compounds,549.29
2013,Indonesia,Other NP compounds,44611.28
2014,Indonesia,Other NP compounds,23679.16
2015,Indonesia,Other NP compounds,165.46
2016,Indonesia,Other NP compounds,14818.33
2017,Indonesia,Other NP compounds,37465.58
2002,Indonesia,"Other phosphatic fertilizers, n.e.c.",5.84
2003,Indonesia,"Other phosphatic fertilizers, n.e.c.",7.06
2004,Indonesia,"Other phosphatic fertilizers, n.e.c.",198.33
2005,Indonesia,"Other phosphatic fertilizers, n.e.c.",383.65
2006,Indonesia,"Other phosphatic fertilizers, n.e.c.",350.05
2007,Indonesia,"Other phosphatic fertilizers, n.e.c.",1024.21
2008,Indonesia,"Other phosphatic fertilizers, n.e.c.",2059.01
2009,Indonesia,"Other phosphatic fertilizers, n.e.c.",5270.08
2010,Indonesia,"Other phosphatic fertilizers, n.e.c.",1163.1
2011,Indonesia,"Other phosphatic fertilizers, n.e.c.",2523.5
2012,Indonesia,"Other phosphatic fertilizers, n.e.c.",4738.04
2013,Indonesia,"Other phosphatic fertilizers, n.e.c.",3177.44
2014,Indonesia,"Other phosphatic fertilizers, n.e.c.",3955.08
2015,Indonesia,"Other phosphatic fertilizers, n.e.c.",3376.67
2016,Indonesia,"Other phosphatic fertilizers, n.e.c.",2513.65
2017,Indonesia,"Other phosphatic fertilizers, n.e.c.",2860.94
2002,Indonesia,"Other potassic fertilizers, n.e.c.",22.2
2003,Indonesia,"Other potassic fertilizers, n.e.c.",74.23
2004,Indonesia,"Other potassic fertilizers, n.e.c.",78.16
2005,Indonesia,"Other potassic fertilizers, n.e.c.",204.99
2006,Indonesia,"Other potassic fertilizers, n.e.c.",159.82
2007,Indonesia,"Other potassic fertilizers, n.e.c.",844.49
2008,Indonesia,"Other potassic fertilizers, n.e.c.",2358.45
2009,Indonesia,"Other potassic fertilizers, n.e.c.",173.83
2010,Indonesia,"Other potassic fertilizers, n.e.c.",851.72
2011,Indonesia,"Other potassic fertilizers, n.e.c.",411.22
2012,Indonesia,"Other potassic fertilizers, n.e.c.",1698.6
2013,Indonesia,"Other potassic fertilizers, n.e.c.",1669.69
2014,Indonesia,"Other potassic fertilizers, n.e.c.",1795.38
2015,Indonesia,"Other potassic fertilizers, n.e.c.",1455.6
2016,Indonesia,"Other potassic fertilizers, n.e.c.",568.04
2017,Indonesia,"Other potassic fertilizers, n.e.c.",81.66
2002,Indonesia,Phosphate rock,393.0
2003,Indonesia,Phosphate rock,189.87
2004,Indonesia,Phosphate rock,431.48
2005,Indonesia,Phosphate rock,92.02
2006,Indonesia,Phosphate rock,76.84
2007,Indonesia,Phosphate rock,268.6
2008,Indonesia,Phosphate rock,1216.4
2009,Indonesia,Phosphate rock,1712.96
2010,Indonesia,Phosphate rock,2157.4
2011,Indonesia,Phosphate rock,703.22
2012,Indonesia,Phosphate rock,11.21
2013,Indonesia,Phosphate rock,5.44
2014,Indonesia,Phosphate rock,0.02
2017,Indonesia,Phosphate rock,0.38
2011,Indonesia,PK compounds,19.51
2012,Indonesia,PK compounds,53.92
2013,Indonesia,PK compounds,72.62
2014,Indonesia,PK compounds,63.4
2015,Indonesia,PK compounds,43.42
2016,Indonesia,PK compounds,39.51
2017,Indonesia,PK compounds,20.8
2002,Indonesia,Potassium chloride (muriate of potash) (MOP),0.02
2003,Indonesia,Potassium chloride (muriate of potash) (MOP),0.13
2006,Indonesia,Potassium chloride (muriate of potash) (MOP),215.76
2007,Indonesia,Potassium chloride (muriate of potash) (MOP),2.77
2008,Indonesia,Potassium chloride (muriate of potash) (MOP),610.41
2009,Indonesia,Potassium chloride (muriate of potash) (MOP),18756.32
2010,Indonesia,Potassium chloride (muriate of potash) (MOP),866.48
2011,Indonesia,Potassium chloride (muriate of potash) (MOP),6413.8
2012,Indonesia,Potassium chloride (muriate of potash) (MOP),6048.51
2013,Indonesia,Potassium chloride (muriate of potash) (MOP),5253.06
2014,Indonesia,Potassium chloride (muriate of potash) (MOP),6467.56
2015,Indonesia,Potassium chloride (muriate of potash) (MOP),5080.52
2016,Indonesia,Potassium chloride (muriate of potash) (MOP),3081.09
2017,Indonesia,Potassium chloride (muriate of potash) (MOP),1056.2
2005,Indonesia,Potassium nitrate,0.5
2006,Indonesia,Potassium nitrate,31.25
2008,Indonesia,Potassium nitrate,11.24
2009,Indonesia,Potassium nitrate,0.02
2011,Indonesia,Potassium nitrate,0.01
2016,Indonesia,Potassium nitrate,340.33
2017,Indonesia,Potassium nitrate,19.01
2002,Indonesia,Potassium sulphate (sulphate of potash) (SOP),9.87
2004,Indonesia,Potassium sulphate (sulphate of potash) (SOP),0.06
2005,Indonesia,Potassium sulphate (sulphate of potash) (SOP),80.97
2006,Indonesia,Potassium sulphate (sulphate of potash) (SOP),438.32
2007,Indonesia,Potassium sulphate (sulphate of potash) (SOP),881.05
2008,Indonesia,Potassium sulphate (sulphate of potash) (SOP),2269.21
2009,Indonesia,Potassium sulphate (sulphate of potash) (SOP),3363.35
2010,Indonesia,Potassium sulphate (sulphate of potash) (SOP),3279.41
2011,Indonesia,Potassium sulphate (sulphate of potash) (SOP),4571.14
2012,Indonesia,Potassium sulphate (sulphate of potash) (SOP),5105.05
2013,Indonesia,Potassium sulphate (sulphate of potash) (SOP),7496.23
2014,Indonesia,Potassium sulphate (sulphate of potash) (SOP),9111.52
2015,Indonesia,Potassium sulphate (sulphate of potash) (SOP),5290.34
2016,Indonesia,Potassium sulphate (sulphate of potash) (SOP),8392.94
2017,Indonesia,Potassium sulphate (sulphate of potash) (SOP),8261.23
2002,Indonesia,Sodium nitrate,789.03
2003,Indonesia,Sodium nitrate,791.62
2004,Indonesia,Sodium nitrate,962.6
2005,Indonesia,Sodium nitrate,1207.17
2006,Indonesia,Sodium nitrate,534.65
2007,Indonesia,Sodium nitrate,31.31
2009,Indonesia,Sodium nitrate,37.91
2010,Indonesia,Sodium nitrate,13.14
2013,Indonesia,Sodium nitrate,52.83
2002,Indonesia,Superphosphates above 35%,21.2
2003,Indonesia,Superphosphates above 35%,60.45
2004,Indonesia,Superphosphates above 35%,185.14
2005,Indonesia,Superphosphates above 35%,415.6
2006,Indonesia,Superphosphates above 35%,668.61
2007,Indonesia,Superphosphates above 35%,953.88
2008,Indonesia,Superphosphates above 35%,4132.78
2009,Indonesia,Superphosphates above 35%,1655.05
2010,Indonesia,Superphosphates above 35%,1532.92
2011,Indonesia,Superphosphates above 35%,2214.62
2012,Indonesia,Superphosphates above 35%,2902.98
2013,Indonesia,Superphosphates above 35%,2772.35
2014,Indonesia,Superphosphates above 35%,2478.54
2015,Indonesia,Superphosphates above 35%,2602.84
2016,Indonesia,Superphosphates above 35%,2733.43
2017,Indonesia,Superphosphates above 35%,1783.2
2017,Indonesia,"Superphosphates, other",954.04
2002,Indonesia,Urea,124087.1
2003,Indonesia,Urea,178189.29
2004,Indonesia,Urea,82418.43
2005,Indonesia,Urea,162729.73
2006,Indonesia,Urea,10223.99
2007,Indonesia,Urea,208868.94
2008,Indonesia,Urea,130887.32
2009,Indonesia,Urea,163059.14
2010,Indonesia,Urea,274115.47
2011,Indonesia,Urea,357025.72
2012,Indonesia,Urea,482757.53
2013,Indonesia,Urea,508263.69
2014,Indonesia,Urea,363011.13
2015,Indonesia,Urea,230018.09
2016,Indonesia,Urea,270143.74
2017,Indonesia,Urea,172466.2
2006,Indonesia,Urea and ammonium nitrate solutions (UAN),0.16
2002,Iran (Islamic Republic of),"Ammonia, anhydrous",27433.91
2003,Iran (Islamic Republic of),"Ammonia, anhydrous",16237.57
2004,Iran (Islamic Republic of),"Ammonia, anhydrous",38343.76
2005,Iran (Islamic Republic of),"Ammonia, anhydrous",60305.81
2006,Iran (Islamic Republic of),"Ammonia, anhydrous",108617.42
2007,Iran (Islamic Republic of),"Ammonia, anhydrous",129606.85
2008,Iran (Islamic Republic of),"Ammonia, anhydrous",477491.54
2009,Iran (Islamic Republic of),"Ammonia, anhydrous",202944.54
2010,Iran (Islamic Republic of),"Ammonia, anhydrous",374741.56
2011,Iran (Islamic Republic of),"Ammonia, anhydrous",490893.94
2012,Iran (Islamic Republic of),"Ammonia, anhydrous",405397.44
2013,Iran (Islamic Republic of),"Ammonia, anhydrous",263447.83
2014,Iran (Islamic Republic of),"Ammonia, anhydrous",385439.97
2015,Iran (Islamic Republic of),"Ammonia, anhydrous",349840.95
2016,Iran (Islamic Republic of),"Ammonia, anhydrous",191060.34
2017,Iran (Islamic Republic of),"Ammonia, anhydrous",245039.18
2002,Iran (Islamic Republic of),Ammonium nitrate (AN),2530.41
2003,Iran (Islamic Republic of),Ammonium nitrate (AN),1038.12
2004,Iran (Islamic Republic of),Ammonium nitrate (AN),7666.88
2005,Iran (Islamic Republic of),Ammonium nitrate (AN),5646.49
2006,Iran (Islamic Republic of),Ammonium nitrate (AN),2342.69
2007,Iran (Islamic Republic of),Ammonium nitrate (AN),876.26
2008,Iran (Islamic Republic of),Ammonium nitrate (AN),6318.25
2009,Iran (Islamic Republic of),Ammonium nitrate (AN),22921.7
2010,Iran (Islamic Republic of),Ammonium nitrate (AN),41240.44
2011,Iran (Islamic Republic of),Ammonium nitrate (AN),59499.81
2012,Iran (Islamic Republic of),Ammonium nitrate (AN),28146.81
2013,Iran (Islamic Republic of),Ammonium nitrate (AN),29286.1
2014,Iran (Islamic Republic of),Ammonium nitrate (AN),27094.96
2015,Iran (Islamic Republic of),Ammonium nitrate (AN),16680.84
2016,Iran (Islamic Republic of),Ammonium nitrate (AN),16454.98
2017,Iran (Islamic Republic of),Ammonium nitrate (AN),9535.18
2002,Iran (Islamic Republic of),Ammonium sulphate,2.06
2003,Iran (Islamic Republic of),Ammonium sulphate,38.93
2004,Iran (Islamic Republic of),Ammonium sulphate,100.16
2005,Iran (Islamic Republic of),Ammonium sulphate,508.89
2006,Iran (Islamic Republic of),Ammonium sulphate,361.93
2007,Iran (Islamic Republic of),Ammonium sulphate,147.77
2008,Iran (Islamic Republic of),Ammonium sulphate,133.47
2011,Iran (Islamic Republic of),Ammonium sulphate,109.49
2013,Iran (Islamic Republic of),Ammonium sulphate,0.41
2014,Iran (Islamic Republic of),Ammonium sulphate,3.0
2015,Iran (Islamic Republic of),Ammonium sulphate,17.19
2017,Iran (Islamic Republic of),Ammonium sulphate,3.67
2004,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,22.87
2009,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,16.44
2010,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,302.64
2011,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,158.13
2013,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,12.75
2014,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,159.67
2015,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,31.65
2008,Iran (Islamic Republic of),Diammonium phosphate (DAP),81.01
2009,Iran (Islamic Republic of),Diammonium phosphate (DAP),89.28
2010,Iran (Islamic Republic of),Diammonium phosphate (DAP),48.14
2011,Iran (Islamic Republic of),Diammonium phosphate (DAP),1763.24
2014,Iran (Islamic Republic of),Diammonium phosphate (DAP),2.0
2015,Iran (Islamic Republic of),Diammonium phosphate (DAP),72.91
2016,Iran (Islamic Republic of),Diammonium phosphate (DAP),8.25
2017,Iran (Islamic Republic of),Diammonium phosphate (DAP),4.5
2003,Iran (Islamic Republic of),Fertilizers n.e.c.,18.69
2004,Iran (Islamic Republic of),Fertilizers n.e.c.,5531.12
2005,Iran (Islamic Republic of),Fertilizers n.e.c.,263.89
2006,Iran (Islamic Republic of),Fertilizers n.e.c.,97.54
2007,Iran (Islamic Republic of),Fertilizers n.e.c.,374.07
2008,Iran (Islamic Republic of),Fertilizers n.e.c.,937.64
2009,Iran (Islamic Republic of),Fertilizers n.e.c.,8964.51
2010,Iran (Islamic Republic of),Fertilizers n.e.c.,226.9
2011,Iran (Islamic Republic of),Fertilizers n.e.c.,1097.58
2012,Iran (Islamic Republic of),Fertilizers n.e.c.,883.81
2013,Iran (Islamic Republic of),Fertilizers n.e.c.,1282.93
2014,Iran (Islamic Republic of),Fertilizers n.e.c.,40.27
2015,Iran (Islamic Republic of),Fertilizers n.e.c.,22.86
2016,Iran (Islamic Republic of),Fertilizers n.e.c.,18.72
2017,Iran (Islamic Republic of),Fertilizers n.e.c.,1762.25
2010,Iran (Islamic Republic of),Monoammonium phosphate (MAP),1385.51
2012,Iran (Islamic Republic of),Monoammonium phosphate (MAP),401.2
2016,Iran (Islamic Republic of),Monoammonium phosphate (MAP),0.0
2017,Iran (Islamic Republic of),Monoammonium phosphate (MAP),0.05
2002,Iran (Islamic Republic of),NPK fertilizers,3.0
2004,Iran (Islamic Republic of),NPK fertilizers,265.25
2005,Iran (Islamic Republic of),NPK fertilizers,49.27
2006,Iran (Islamic Republic of),NPK fertilizers,7.36
2007,Iran (Islamic Republic of),NPK fertilizers,30.1
2008,Iran (Islamic Republic of),NPK fertilizers,1414.55
2009,Iran (Islamic Republic of),NPK fertilizers,283.25
2010,Iran (Islamic Republic of),NPK fertilizers,118.91
2011,Iran (Islamic Republic of),NPK fertilizers,329.89
2012,Iran (Islamic Republic of),NPK fertilizers,186.62
2013,Iran (Islamic Republic of),NPK fertilizers,253.43
2014,Iran (Islamic Republic of),NPK fertilizers,58.85
2015,Iran (Islamic Republic of),NPK fertilizers,43.7
2016,Iran (Islamic Republic of),NPK fertilizers,3.18
2017,Iran (Islamic Republic of),NPK fertilizers,0.03
2002,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",30.97
2003,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",85.63
2004,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",20.41
2005,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",25.01
2006,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",10.29
2007,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",66.21
2008,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",138.8
2009,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",108.2
2010,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",486.25
2011,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",355.99
2012,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",2015.5
2013,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",2.44
2014,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",27.23
2015,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",1238.32
2016,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",55.43
2017,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",2.59
2003,Iran (Islamic Republic of),Other NP compounds,485.91
2004,Iran (Islamic Republic of),Other NP compounds,46.12
2005,Iran (Islamic Republic of),Other NP compounds,147.11
2006,Iran (Islamic Republic of),Other NP compounds,29.78
2007,Iran (Islamic Republic of),Other NP compounds,53.06
2008,Iran (Islamic Republic of),Other NP compounds,2069.99
2010,Iran (Islamic Republic of),Other NP compounds,914.57
2011,Iran (Islamic Republic of),Other NP compounds,321.8
2012,Iran (Islamic Republic of),Other NP compounds,479.61
2013,Iran (Islamic Republic of),Other NP compounds,598.25
2014,Iran (Islamic Republic of),Other NP compounds,207.69
2015,Iran (Islamic Republic of),Other NP compounds,2.92
2016,Iran (Islamic Republic of),Other NP compounds,0.25
2017,Iran (Islamic Republic of),Other NP compounds,0.04
2005,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",1.11
2006,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",1.76
2007,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",86.39
2008,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",1504.25
2009,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",293.82
2010,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",469.23
2011,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",442.39
2012,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",18.09
2013,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",301.53
2014,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",16.49
2003,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",24.37
2005,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",82.38
2006,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",3.85
2007,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",38.61
2008,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",96.84
2009,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",27.94
2010,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",3.08
2011,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",7326.8
2016,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",0.38
2017,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",12.64
2002,Iran (Islamic Republic of),Phosphate rock,41.49
2003,Iran (Islamic Republic of),Phosphate rock,2.9
2004,Iran (Islamic Republic of),Phosphate rock,1367.91
2005,Iran (Islamic Republic of),Phosphate rock,32.76
2006,Iran (Islamic Republic of),Phosphate rock,22.57
2007,Iran (Islamic Republic of),Phosphate rock,998.98
2008,Iran (Islamic Republic of),Phosphate rock,12342.17
2009,Iran (Islamic Republic of),Phosphate rock,9353.09
2010,Iran (Islamic Republic of),Phosphate rock,1364.49
2011,Iran (Islamic Republic of),Phosphate rock,17431.14
2012,Iran (Islamic Republic of),Phosphate rock,9260.27
2013,Iran (Islamic Republic of),Phosphate rock,1188.3
2014,Iran (Islamic Republic of),Phosphate rock,3.09
2015,Iran (Islamic Republic of),Phosphate rock,1.91
2016,Iran (Islamic Republic of),Phosphate rock,351.49
2017,Iran (Islamic Republic of),Phosphate rock,32.37
2005,Iran (Islamic Republic of),PK compounds,3.73
2010,Iran (Islamic Republic of),PK compounds,160.47
2011,Iran (Islamic Republic of),PK compounds,57.66
2015,Iran (Islamic Republic of),PK compounds,3.08
2017,Iran (Islamic Republic of),PK compounds,94.42
2003,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),0.71
2005,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),0.46
2008,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),200.84
2009,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),58.98
2010,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),533.18
2011,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),1143.92
2012,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),14093.73
2013,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),2.31
2014,Iran (Islamic Republic of),Potassium chloride (muriate of potash) (MOP),868.6
