Year,Area,Item,Value
2006,Iran (Islamic Republic of),"Superphosphates, other",1600.0
2007,Iran (Islamic Republic of),"Superphosphates, other",2800.0
2008,Iran (Islamic Republic of),"Superphosphates, other",8460.0
2009,Iran (Islamic Republic of),"Superphosphates, other",28450.0
2010,Iran (Islamic Republic of),"Superphosphates, other",20000.0
2011,Iran (Islamic Republic of),"Superphosphates, other",2100.0
2002,Iran (Islamic Republic of),Urea,1359962.0
2003,Iran (Islamic Republic of),Urea,1310774.0
2004,Iran (Islamic Republic of),Urea,1304007.0
2005,Iran (Islamic Republic of),Urea,1205586.0
2006,Iran (Islamic Republic of),Urea,1055424.0
2007,Iran (Islamic Republic of),Urea,1511371.0
2008,Iran (Islamic Republic of),Urea,2176837.0
2009,Iran (Islamic Republic of),Urea,1906310.0
2010,Iran (Islamic Republic of),Urea,1691689.0
2011,Iran (Islamic Republic of),Urea,1086782.0
2012,Iran (Islamic Republic of),Urea,1373950.0
2013,Iran (Islamic Republic of),Urea,3622263.0
2014,Iran (Islamic Republic of),Urea,3986576.0
2015,Iran (Islamic Republic of),Urea,3999880.0
2016,Iran (Islamic Republic of),Urea,5032214.0
2004,Iraq,Ammonium sulphate,5666.0
2014,Iraq,Fertilizers n.e.c.,22750.0
2015,Iraq,Fertilizers n.e.c.,11880.0
2016,Iraq,Fertilizers n.e.c.,15308.0
2005,Iraq,Other NP compounds,83000.0
2006,Iraq,Other NP compounds,82000.0
2007,Iraq,Other NP compounds,35000.0
2008,Iraq,Other NP compounds,113000.0
2007,Iraq,Superphosphates above 35%,8000.0
2008,Iraq,Superphosphates above 35%,1000.0
2012,Iraq,Superphosphates above 35%,5000.0
2013,Iraq,Superphosphates above 35%,59000.0
2008,Iraq,"Superphosphates, other",6000.0
2004,Iraq,Urea,211443.0
2005,Iraq,Urea,284000.0
2006,Iraq,Urea,312000.0
2007,Iraq,Urea,232000.0
2008,Iraq,Urea,300000.0
2009,Iraq,Urea,307000.0
2010,Iraq,Urea,210000.0
2011,Iraq,Urea,280000.0
2012,Iraq,Urea,268000.0
2013,Iraq,Urea,294000.0
2014,Iraq,Urea,98239.0
2015,Iraq,Urea,65663.0
2016,Iraq,Urea,244960.0
2002,Israel,Ammonium nitrate (AN),31723.0
2003,Israel,Ammonium nitrate (AN),32580.0
2004,Israel,Ammonium nitrate (AN),37028.0
2005,Israel,Ammonium nitrate (AN),33635.0
2002,Israel,Ammonium sulphate,5819.0
2003,Israel,Ammonium sulphate,10300.0
2004,Israel,Ammonium sulphate,9331.0
2005,Israel,Ammonium sulphate,9380.0
2002,Israel,Monoammonium phosphate (MAP),35.0
2003,Israel,Monoammonium phosphate (MAP),40.0
2004,Israel,Monoammonium phosphate (MAP),35.0
2005,Israel,Monoammonium phosphate (MAP),19.0
2002,Israel,Potassium chloride (muriate of potash) (MOP),18484.0
2003,Israel,Potassium chloride (muriate of potash) (MOP),20284.0
2004,Israel,Potassium chloride (muriate of potash) (MOP),21360.0
2005,Israel,Potassium chloride (muriate of potash) (MOP),20285.0
2002,Israel,Potassium nitrate,7420.0
2003,Israel,Potassium nitrate,7350.0
2004,Israel,Potassium nitrate,10920.0
2005,Israel,Potassium nitrate,6200.0
2002,Israel,Potassium sulphate (sulphate of potash) (SOP),70.0
2003,Israel,Potassium sulphate (sulphate of potash) (SOP),117.0
2004,Israel,Potassium sulphate (sulphate of potash) (SOP),151.0
2005,Israel,Potassium sulphate (sulphate of potash) (SOP),73.0
2002,Israel,Urea,12500.0
2003,Israel,Urea,19465.0
2004,Israel,Urea,20362.0
2005,Israel,Urea,17900.0
2002,Israel,Urea and ammonium nitrate solutions (UAN),14418.0
2003,Israel,Urea and ammonium nitrate solutions (UAN),14750.0
2004,Israel,Urea and ammonium nitrate solutions (UAN),13377.0
2005,Israel,Urea and ammonium nitrate solutions (UAN),13787.0
2002,Japan,Ammonium nitrate (AN),46001.0
2003,Japan,Ammonium nitrate (AN),42349.0
2004,Japan,Ammonium nitrate (AN),39658.0
2005,Japan,Ammonium nitrate (AN),39319.0
2006,Japan,Ammonium nitrate (AN),35532.0
2007,Japan,Ammonium nitrate (AN),29400.0
2008,Japan,Ammonium nitrate (AN),30400.0
2002,Japan,Ammonium sulphate,1614740.0
2003,Japan,Ammonium sulphate,1557793.0
2004,Japan,Ammonium sulphate,1488649.0
2005,Japan,Ammonium sulphate,1419512.0
2006,Japan,Ammonium sulphate,1455571.0
2007,Japan,Ammonium sulphate,1479520.0
2008,Japan,Ammonium sulphate,1208438.0
2009,Japan,Ammonium sulphate,1351078.0
2010,Japan,Ammonium sulphate,1320726.0
2011,Japan,Ammonium sulphate,1270308.0
2012,Japan,Ammonium sulphate,1224963.0
2013,Japan,Ammonium sulphate,1215016.0
2014,Japan,Ammonium sulphate,1125979.0
2015,Japan,Ammonium sulphate,934631.0
2016,Japan,Ammonium sulphate,943633.0
2017,Japan,Ammonium sulphate,941579.0
2004,Japan,NPK fertilizers,1529843.0
2005,Japan,NPK fertilizers,1491509.0
2006,Japan,NPK fertilizers,1421221.0
2007,Japan,NPK fertilizers,1420826.0
2008,Japan,NPK fertilizers,1117872.0
2009,Japan,NPK fertilizers,1129215.0
2010,Japan,NPK fertilizers,1220684.0
2011,Japan,NPK fertilizers,1212210.0
2012,Japan,NPK fertilizers,1207634.0
2013,Japan,NPK fertilizers,1207014.0
2014,Japan,NPK fertilizers,1141338.0
2015,Japan,NPK fertilizers,1097430.0
2016,Japan,NPK fertilizers,1163715.0
2017,Japan,NPK fertilizers,1182693.0
2003,Japan,Superphosphates above 35%,20315.0
2004,Japan,Superphosphates above 35%,19889.0
2005,Japan,Superphosphates above 35%,19223.0
2006,Japan,Superphosphates above 35%,22423.0
2007,Japan,Superphosphates above 35%,30423.0
2008,Japan,Superphosphates above 35%,22465.0
2009,Japan,Superphosphates above 35%,145373.0
2010,Japan,Superphosphates above 35%,158000.0
2011,Japan,Superphosphates above 35%,148131.0
2012,Japan,Superphosphates above 35%,131081.0
2013,Japan,Superphosphates above 35%,8587.0
2014,Japan,Superphosphates above 35%,9035.0
2015,Japan,Superphosphates above 35%,4216.0
2016,Japan,Superphosphates above 35%,8831.0
2017,Japan,Superphosphates above 35%,6470.0
2003,Japan,"Superphosphates, other",210948.0
2004,Japan,"Superphosphates, other",195754.0
2005,Japan,"Superphosphates, other",186831.0
2006,Japan,"Superphosphates, other",175100.0
2007,Japan,"Superphosphates, other",185479.0
2008,Japan,"Superphosphates, other",163741.0
2013,Japan,"Superphosphates, other",106035.0
2014,Japan,"Superphosphates, other",107076.0
2015,Japan,"Superphosphates, other",84628.0
2016,Japan,"Superphosphates, other",101540.0
2017,Japan,"Superphosphates, other",90124.0
2002,Japan,Urea,476639.0
2003,Japan,Urea,395208.0
2004,Japan,Urea,447060.0
2005,Japan,Urea,427150.0
2006,Japan,Urea,449579.0
2007,Japan,Urea,453487.0
2008,Japan,Urea,403417.0
2009,Japan,Urea,366955.0
2010,Japan,Urea,412670.0
2011,Japan,Urea,352344.0
2012,Japan,Urea,358338.0
2013,Japan,Urea,347536.0
2014,Japan,Urea,304768.0
2015,Japan,Urea,382269.0
2016,Japan,Urea,424466.0
2017,Japan,Urea,394438.0
2002,Jordan,Diammonium phosphate (DAP),572000.0
2003,Jordan,Diammonium phosphate (DAP),503000.0
2004,Jordan,Diammonium phosphate (DAP),658000.0
2005,Jordan,Diammonium phosphate (DAP),657000.0
2006,Jordan,Diammonium phosphate (DAP),651000.0
2007,Jordan,Diammonium phosphate (DAP),703000.0
2008,Jordan,Diammonium phosphate (DAP),636000.0
2009,Jordan,Diammonium phosphate (DAP),623000.0
2010,Jordan,Diammonium phosphate (DAP),717000.0
2011,Jordan,Diammonium phosphate (DAP),788000.0
2012,Jordan,Diammonium phosphate (DAP),601000.0
2013,Jordan,Diammonium phosphate (DAP),559000.0
2014,Jordan,Diammonium phosphate (DAP),590000.0
2015,Jordan,Diammonium phosphate (DAP),590000.0
2016,Jordan,Diammonium phosphate (DAP),590000.0
2006,Jordan,NPK fertilizers,213000.0
2007,Jordan,NPK fertilizers,129000.0
2008,Jordan,NPK fertilizers,152000.0
2009,Jordan,NPK fertilizers,51000.0
2010,Jordan,NPK fertilizers,43000.0
2011,Jordan,NPK fertilizers,13000.0
2012,Jordan,NPK fertilizers,46000.0
2013,Jordan,NPK fertilizers,120000.0
2014,Jordan,NPK fertilizers,153000.0
2002,Jordan,Potassium chloride (muriate of potash) (MOP),1956000.0
2003,Jordan,Potassium chloride (muriate of potash) (MOP),1960000.0
2004,Jordan,Potassium chloride (muriate of potash) (MOP),1929000.0
2005,Jordan,Potassium chloride (muriate of potash) (MOP),1829000.0
2007,Jordan,Potassium chloride (muriate of potash) (MOP),1797000.0
2009,Jordan,Potassium chloride (muriate of potash) (MOP),1138000.0
2010,Jordan,Potassium chloride (muriate of potash) (MOP),1943000.0
2011,Jordan,Potassium chloride (muriate of potash) (MOP),2259000.0
2012,Jordan,Potassium chloride (muriate of potash) (MOP),1824000.0
2013,Jordan,Potassium chloride (muriate of potash) (MOP),1744000.0
2014,Jordan,Potassium chloride (muriate of potash) (MOP),2091000.0
2015,Jordan,Potassium chloride (muriate of potash) (MOP),2091000.0
2016,Jordan,Potassium chloride (muriate of potash) (MOP),2091000.0
2006,Jordan,Potassium nitrate,101000.0
2007,Jordan,Potassium nitrate,99000.0
2008,Jordan,Potassium nitrate,98000.0
2010,Jordan,Potassium nitrate,102000.0
2011,Jordan,Potassium nitrate,121000.0
2012,Jordan,Potassium nitrate,106000.0
2013,Jordan,Potassium nitrate,107000.0
2014,Jordan,Potassium nitrate,128000.0
2015,Jordan,Potassium nitrate,128000.0
2016,Jordan,Potassium nitrate,128000.0
2013,Kazakhstan,"Ammonia, anhydrous",109948.0
2014,Kazakhstan,"Ammonia, anhydrous",159255.0
2015,Kazakhstan,"Ammonia, anhydrous",169964.0
2016,Kazakhstan,"Ammonia, anhydrous",169964.0
2017,Kazakhstan,"Ammonia, anhydrous",169964.0
2006,Kazakhstan,Ammonium nitrate (AN),37497.0
2007,Kazakhstan,Ammonium nitrate (AN),206113.0
2008,Kazakhstan,Ammonium nitrate (AN),189911.0
2010,Kazakhstan,Ammonium nitrate (AN),147752.0
2011,Kazakhstan,Ammonium nitrate (AN),206491.0
2012,Kazakhstan,Ammonium nitrate (AN),148322.0
2013,Kazakhstan,Ammonium nitrate (AN),170828.0
2014,Kazakhstan,Ammonium nitrate (AN),264272.0
2015,Kazakhstan,Ammonium nitrate (AN),285882.0
2016,Kazakhstan,Ammonium nitrate (AN),285882.0
2017,Kazakhstan,Ammonium nitrate (AN),285882.0
2005,Kazakhstan,Ammonium sulphate,6236.0
2006,Kazakhstan,Ammonium sulphate,6242.0
2007,Kazakhstan,Ammonium sulphate,7809.0
2008,Kazakhstan,Ammonium sulphate,8122.0
2010,Kazakhstan,Ammonium sulphate,4692.0
2011,Kazakhstan,Ammonium sulphate,4890.0
2012,Kazakhstan,Ammonium sulphate,4737.0
2013,Kazakhstan,Ammonium sulphate,4295.0
2014,Kazakhstan,Ammonium sulphate,4887.0
2015,Kazakhstan,Ammonium sulphate,6207.0
2016,Kazakhstan,Ammonium sulphate,6207.0
2017,Kazakhstan,Ammonium sulphate,6207.0
2013,Kazakhstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2014,Kazakhstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1.0
2015,Kazakhstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,426.0
2016,Kazakhstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,426.0
2017,Kazakhstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,426.0
2013,Kazakhstan,Diammonium phosphate (DAP),0.0
2014,Kazakhstan,Diammonium phosphate (DAP),0.0
2015,Kazakhstan,Diammonium phosphate (DAP),0.0
2016,Kazakhstan,Diammonium phosphate (DAP),0.0
2013,Kazakhstan,Fertilizers n.e.c.,7.0
2014,Kazakhstan,Fertilizers n.e.c.,18.0
2015,Kazakhstan,Fertilizers n.e.c.,47.0
2016,Kazakhstan,Fertilizers n.e.c.,47.0
2017,Kazakhstan,Fertilizers n.e.c.,47.0
2013,Kazakhstan,Monoammonium phosphate (MAP),0.0
2014,Kazakhstan,Monoammonium phosphate (MAP),0.0
2015,Kazakhstan,Monoammonium phosphate (MAP),0.0
2016,Kazakhstan,Monoammonium phosphate (MAP),0.0
2014,Kazakhstan,NPK fertilizers,654.0
2015,Kazakhstan,NPK fertilizers,2395.0
2016,Kazakhstan,NPK fertilizers,2395.0
2017,Kazakhstan,NPK fertilizers,2395.0
2013,Kazakhstan,"Other nitrogenous fertilizers, n.e.c.",12367.0
2014,Kazakhstan,"Other nitrogenous fertilizers, n.e.c.",13244.0
2015,Kazakhstan,"Other nitrogenous fertilizers, n.e.c.",18562.0
2016,Kazakhstan,"Other nitrogenous fertilizers, n.e.c.",18562.0
2017,Kazakhstan,"Other nitrogenous fertilizers, n.e.c.",18562.0
2013,Kazakhstan,Other NP compounds,0.0
2014,Kazakhstan,Other NP compounds,9727.0
2015,Kazakhstan,Other NP compounds,9531.0
2016,Kazakhstan,Other NP compounds,9531.0
2017,Kazakhstan,Other NP compounds,9531.0
2013,Kazakhstan,"Other phosphatic fertilizers, n.e.c.",70499.0
2014,Kazakhstan,"Other phosphatic fertilizers, n.e.c.",83484.0
2015,Kazakhstan,"Other phosphatic fertilizers, n.e.c.",92516.0
2016,Kazakhstan,"Other phosphatic fertilizers, n.e.c.",95216.0
2017,Kazakhstan,"Other phosphatic fertilizers, n.e.c.",95216.0
2013,Kazakhstan,"Other potassic fertilizers, n.e.c.",0.0
2014,Kazakhstan,"Other potassic fertilizers, n.e.c.",0.0
2015,Kazakhstan,"Other potassic fertilizers, n.e.c.",0.0
2016,Kazakhstan,"Other potassic fertilizers, n.e.c.",0.0
2017,Kazakhstan,"Other potassic fertilizers, n.e.c.",0.0
2013,Kazakhstan,PK compounds,1.0
2014,Kazakhstan,PK compounds,0.0
2015,Kazakhstan,PK compounds,0.0
2016,Kazakhstan,PK compounds,0.0
2017,Kazakhstan,PK compounds,0.0
2010,Kazakhstan,Potassium chloride (muriate of potash) (MOP),450.0
2011,Kazakhstan,Potassium chloride (muriate of potash) (MOP),866.0
2012,Kazakhstan,Potassium chloride (muriate of potash) (MOP),225.0
2013,Kazakhstan,Potassium chloride (muriate of potash) (MOP),809.0
2014,Kazakhstan,Potassium chloride (muriate of potash) (MOP),846.0
2015,Kazakhstan,Potassium chloride (muriate of potash) (MOP),700.0
2016,Kazakhstan,Potassium chloride (muriate of potash) (MOP),700.0
2017,Kazakhstan,Potassium chloride (muriate of potash) (MOP),700.0
2010,Kazakhstan,Potassium sulphate (sulphate of potash) (SOP),954.0
2011,Kazakhstan,Potassium sulphate (sulphate of potash) (SOP),445.0
2012,Kazakhstan,Potassium sulphate (sulphate of potash) (SOP),163.0
2013,Kazakhstan,Potassium sulphate (sulphate of potash) (SOP),484.0
2014,Kazakhstan,Potassium sulphate (sulphate of potash) (SOP),1447.0
2015,Kazakhstan,Potassium sulphate (sulphate of potash) (SOP),1778.0
2016,Kazakhstan,Potassium sulphate (sulphate of potash) (SOP),1778.0
2017,Kazakhstan,Potassium sulphate (sulphate of potash) (SOP),1778.0
2013,Kazakhstan,Sodium nitrate,0.0
2014,Kazakhstan,Sodium nitrate,0.0
2015,Kazakhstan,Sodium nitrate,0.0
2016,Kazakhstan,Sodium nitrate,0.0
2010,Kazakhstan,Superphosphates above 35%,447.0
2011,Kazakhstan,Superphosphates above 35%,1409.0
2012,Kazakhstan,Superphosphates above 35%,1994.0
2013,Kazakhstan,Superphosphates above 35%,1086.0
2014,Kazakhstan,Superphosphates above 35%,4476.0
2015,Kazakhstan,Superphosphates above 35%,654.0
2016,Kazakhstan,Superphosphates above 35%,654.0
2017,Kazakhstan,Superphosphates above 35%,654.0
2005,Kazakhstan,"Superphosphates, other",7100.0
2006,Kazakhstan,"Superphosphates, other",3990.0
2007,Kazakhstan,"Superphosphates, other",618.0
2008,Kazakhstan,"Superphosphates, other",2.0
2010,Kazakhstan,"Superphosphates, other",40289.0
2011,Kazakhstan,"Superphosphates, other",63582.0
2012,Kazakhstan,"Superphosphates, other",67535.0
2013,Kazakhstan,"Superphosphates, other",70499.0
2005,Kazakhstan,Urea,2.0
2013,Kazakhstan,Urea and ammonium nitrate solutions (UAN),0.0
2014,Kazakhstan,Urea and ammonium nitrate solutions (UAN),0.0
2015,Kazakhstan,Urea and ammonium nitrate solutions (UAN),0.0
2016,Kazakhstan,Urea and ammonium nitrate solutions (UAN),0.0
2002,Kuwait,Urea,555000.0
2003,Kuwait,Urea,762000.0
2004,Kuwait,Urea,732000.0
2005,Kuwait,Urea,814000.0
2006,Kuwait,Urea,990000.0
2007,Kuwait,Urea,922000.0
2008,Kuwait,Urea,962000.0
2009,Kuwait,Urea,734000.0
2010,Kuwait,Urea,965000.0
2011,Kuwait,Urea,945000.0
2012,Kuwait,Urea,875000.0
2013,Kuwait,Urea,994000.0
2014,Kuwait,Urea,823000.0
2015,Kuwait,Urea,823000.0
2016,Kuwait,Urea,823000.0
2009,Kyrgyzstan,Ammonium nitrate (AN),0.0
2010,Kyrgyzstan,Ammonium nitrate (AN),0.0
2011,Kyrgyzstan,Ammonium nitrate (AN),0.0
2012,Kyrgyzstan,Ammonium nitrate (AN),0.0
2013,Kyrgyzstan,Ammonium nitrate (AN),0.0
2014,Kyrgyzstan,Ammonium nitrate (AN),0.0
2009,Kyrgyzstan,Ammonium sulphate,0.0
2010,Kyrgyzstan,Ammonium sulphate,0.0
2011,Kyrgyzstan,Ammonium sulphate,0.0
2012,Kyrgyzstan,Ammonium sulphate,0.0
2013,Kyrgyzstan,Ammonium sulphate,0.0
2014,Kyrgyzstan,Ammonium sulphate,0.0
2009,Kyrgyzstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2010,Kyrgyzstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2011,Kyrgyzstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2012,Kyrgyzstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2013,Kyrgyzstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2014,Kyrgyzstan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2009,Kyrgyzstan,Diammonium phosphate (DAP),0.0
2010,Kyrgyzstan,Diammonium phosphate (DAP),0.0
2011,Kyrgyzstan,Diammonium phosphate (DAP),0.0
2012,Kyrgyzstan,Diammonium phosphate (DAP),0.0
2014,Kyrgyzstan,Diammonium phosphate (DAP),0.0
2009,Kyrgyzstan,Monoammonium phosphate (MAP),0.0
2010,Kyrgyzstan,Monoammonium phosphate (MAP),0.0
2011,Kyrgyzstan,Monoammonium phosphate (MAP),0.0
2012,Kyrgyzstan,Monoammonium phosphate (MAP),0.0
2014,Kyrgyzstan,Monoammonium phosphate (MAP),0.0
2009,Kyrgyzstan,NPK fertilizers,0.0
2010,Kyrgyzstan,NPK fertilizers,0.0
2011,Kyrgyzstan,NPK fertilizers,0.0
2012,Kyrgyzstan,NPK fertilizers,0.0
2014,Kyrgyzstan,NPK fertilizers,0.0
2009,Kyrgyzstan,Other NP compounds,0.0
2010,Kyrgyzstan,Other NP compounds,0.0
2011,Kyrgyzstan,Other NP compounds,0.0
2012,Kyrgyzstan,Other NP compounds,0.0
2014,Kyrgyzstan,Other NP compounds,0.0
2009,Kyrgyzstan,PK compounds,0.0
2010,Kyrgyzstan,PK compounds,0.0
2011,Kyrgyzstan,PK compounds,0.0
2012,Kyrgyzstan,PK compounds,0.0
2014,Kyrgyzstan,PK compounds,0.0
2009,Kyrgyzstan,Potassium chloride (muriate of potash) (MOP),0.0
2010,Kyrgyzstan,Potassium chloride (muriate of potash) (MOP),0.0
2011,Kyrgyzstan,Potassium chloride (muriate of potash) (MOP),0.0
2012,Kyrgyzstan,Potassium chloride (muriate of potash) (MOP),0.0
2013,Kyrgyzstan,Potassium chloride (muriate of potash) (MOP),0.0
2014,Kyrgyzstan,Potassium chloride (muriate of potash) (MOP),0.0
2009,Kyrgyzstan,Potassium nitrate,0.0
2010,Kyrgyzstan,Potassium nitrate,0.0
2011,Kyrgyzstan,Potassium nitrate,0.0
2012,Kyrgyzstan,Potassium nitrate,0.0
2014,Kyrgyzstan,Potassium nitrate,0.0
2009,Kyrgyzstan,Potassium sulphate (sulphate of potash) (SOP),0.0
2010,Kyrgyzstan,Potassium sulphate (sulphate of potash) (SOP),0.0
2011,Kyrgyzstan,Potassium sulphate (sulphate of potash) (SOP),0.0
2012,Kyrgyzstan,Potassium sulphate (sulphate of potash) (SOP),0.0
2013,Kyrgyzstan,Potassium sulphate (sulphate of potash) (SOP),0.0
2014,Kyrgyzstan,Potassium sulphate (sulphate of potash) (SOP),0.0
2009,Kyrgyzstan,Superphosphates above 35%,0.0
2010,Kyrgyzstan,Superphosphates above 35%,0.0
2011,Kyrgyzstan,Superphosphates above 35%,0.0
2012,Kyrgyzstan,Superphosphates above 35%,0.0
2013,Kyrgyzstan,Superphosphates above 35%,0.0
2014,Kyrgyzstan,Superphosphates above 35%,0.0
2009,Kyrgyzstan,"Superphosphates, other",0.0
2010,Kyrgyzstan,"Superphosphates, other",0.0
2011,Kyrgyzstan,"Superphosphates, other",0.0
2012,Kyrgyzstan,"Superphosphates, other",0.0
2013,Kyrgyzstan,"Superphosphates, other",0.0
2014,Kyrgyzstan,"Superphosphates, other",0.0
2009,Kyrgyzstan,Urea,0.0
2010,Kyrgyzstan,Urea,0.0
2011,Kyrgyzstan,Urea,0.0
2012,Kyrgyzstan,Urea,0.0
2013,Kyrgyzstan,Urea,0.0
2014,Kyrgyzstan,Urea,0.0
2009,Kyrgyzstan,Urea and ammonium nitrate solutions (UAN),0.0
2010,Kyrgyzstan,Urea and ammonium nitrate solutions (UAN),0.0
2011,Kyrgyzstan,Urea and ammonium nitrate solutions (UAN),0.0
2012,Kyrgyzstan,Urea and ammonium nitrate solutions (UAN),0.0
2013,Kyrgyzstan,Urea and ammonium nitrate solutions (UAN),0.0
2014,Kyrgyzstan,Urea and ammonium nitrate solutions (UAN),0.0
2008,Lebanon,Superphosphates above 35%,204000.0
2009,Lebanon,Superphosphates above 35%,205000.0
2010,Lebanon,Superphosphates above 35%,210000.0
2011,Lebanon,Superphosphates above 35%,250000.0
2012,Lebanon,Superphosphates above 35%,250000.0
2010,Lebanon,"Superphosphates, other",60000.0
2011,Lebanon,"Superphosphates, other",60000.0
2012,Lebanon,"Superphosphates, other",60000.0
2006,Malaysia,Urea,1352850.0
2007,Malaysia,Urea,1388920.0
2008,Malaysia,Urea,1820420.0
2007,Maldives,Ammonium nitrate (AN),0.0
2008,Maldives,Ammonium nitrate (AN),0.0
2009,Maldives,Ammonium nitrate (AN),0.0
2010,Maldives,Ammonium nitrate (AN),0.0
2011,Maldives,Ammonium nitrate (AN),0.0
2012,Maldives,Ammonium nitrate (AN),0.0
2013,Maldives,Ammonium nitrate (AN),0.0
2014,Maldives,Ammonium nitrate (AN),0.0
2007,Maldives,Ammonium sulphate,0.0
2008,Maldives,Ammonium sulphate,0.0
2009,Maldives,Ammonium sulphate,0.0
2010,Maldives,Ammonium sulphate,0.0
2011,Maldives,Ammonium sulphate,0.0
2012,Maldives,Ammonium sulphate,0.0
2013,Maldives,Ammonium sulphate,0.0
2014,Maldives,Ammonium sulphate,0.0
2007,Maldives,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2008,Maldives,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2009,Maldives,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2010,Maldives,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2011,Maldives,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2012,Maldives,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2013,Maldives,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2014,Maldives,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.0
2007,Maldives,Diammonium phosphate (DAP),0.0
2008,Maldives,Diammonium phosphate (DAP),0.0
2009,Maldives,Diammonium phosphate (DAP),0.0
2010,Maldives,Diammonium phosphate (DAP),0.0
2011,Maldives,Diammonium phosphate (DAP),0.0
2012,Maldives,Diammonium phosphate (DAP),0.0
2013,Maldives,Diammonium phosphate (DAP),0.0
2014,Maldives,Diammonium phosphate (DAP),0.0
2007,Maldives,Monoammonium phosphate (MAP),0.0
2008,Maldives,Monoammonium phosphate (MAP),0.0
2009,Maldives,Monoammonium phosphate (MAP),0.0
2010,Maldives,Monoammonium phosphate (MAP),0.0
2011,Maldives,Monoammonium phosphate (MAP),0.0
2012,Maldives,Monoammonium phosphate (MAP),0.0
2013,Maldives,Monoammonium phosphate (MAP),0.0
2014,Maldives,Monoammonium phosphate (MAP),0.0
2007,Maldives,NPK fertilizers,0.0
2008,Maldives,NPK fertilizers,0.0
2009,Maldives,NPK fertilizers,0.0
2010,Maldives,NPK fertilizers,0.0
2011,Maldives,NPK fertilizers,0.0
2012,Maldives,NPK fertilizers,0.0
2013,Maldives,NPK fertilizers,0.0
2014,Maldives,NPK fertilizers,0.0
2007,Maldives,Other NP compounds,0.0
2008,Maldives,Other NP compounds,0.0
2009,Maldives,Other NP compounds,0.0
2010,Maldives,Other NP compounds,0.0
2011,Maldives,Other NP compounds,0.0
2012,Maldives,Other NP compounds,0.0
2013,Maldives,Other NP compounds,0.0
2014,Maldives,Other NP compounds,0.0
2007,Maldives,PK compounds,0.0
2008,Maldives,PK compounds,0.0
2009,Maldives,PK compounds,0.0
2010,Maldives,PK compounds,0.0
2011,Maldives,PK compounds,0.0
2012,Maldives,PK compounds,0.0
2013,Maldives,PK compounds,0.0
2014,Maldives,PK compounds,0.0
2007,Maldives,Potassium chloride (muriate of potash) (MOP),0.0
2008,Maldives,Potassium chloride (muriate of potash) (MOP),0.0
2009,Maldives,Potassium chloride (muriate of potash) (MOP),0.0
2010,Maldives,Potassium chloride (muriate of potash) (MOP),0.0
2011,Maldives,Potassium chloride (muriate of potash) (MOP),0.0
2012,Maldives,Potassium chloride (muriate of potash) (MOP),0.0
2013,Maldives,Potassium chloride (muriate of potash) (MOP),0.0
2014,Maldives,Potassium chloride (muriate of potash) (MOP),0.0
2007,Maldives,Potassium nitrate,0.0
2008,Maldives,Potassium nitrate,0.0
2009,Maldives,Potassium nitrate,0.0
2010,Maldives,Potassium nitrate,0.0
2011,Maldives,Potassium nitrate,0.0
2012,Maldives,Potassium nitrate,0.0
2013,Maldives,Potassium nitrate,0.0
2014,Maldives,Potassium nitrate,0.0
2007,Maldives,Potassium sulphate (sulphate of potash) (SOP),0.0
2008,Maldives,Potassium sulphate (sulphate of potash) (SOP),0.0
2009,Maldives,Potassium sulphate (sulphate of potash) (SOP),0.0
2010,Maldives,Potassium sulphate (sulphate of potash) (SOP),0.0
2011,Maldives,Potassium sulphate (sulphate of potash) (SOP),0.0
2012,Maldives,Potassium sulphate (sulphate of potash) (SOP),0.0
2013,Maldives,Potassium sulphate (sulphate of potash) (SOP),0.0
2014,Maldives,Potassium sulphate (sulphate of potash) (SOP),0.0
2007,Maldives,Superphosphates above 35%,0.0
2008,Maldives,Superphosphates above 35%,0.0
2009,Maldives,Superphosphates above 35%,0.0
2010,Maldives,Superphosphates above 35%,0.0
2011,Maldives,Superphosphates above 35%,0.0
2012,Maldives,Superphosphates above 35%,0.0
2013,Maldives,Superphosphates above 35%,0.0
